,DEPARTMENT,Residence stratum,Number of people in household,A1.1. Enumerator: Register sex; ask only of you are uncertain,A1.2. How old are you?,A.1.3. What is your current marital status?,A.1.4aa What  is the highest level of education achieved?,A1.4ba. Do you have a Job? (Work carried out for third parties in exchange for a,A1.6. Which of these documents do you have in your name: %kishselectedName% ?:1. Birth certificate,A1.6. Which of these documents do you have in your name: %kishselectedName% ?:2. Passport,A1.6. Which of these documents do you have in your name: %kishselectedName% ?:3.  National identity card/Voter Card,A1.6. Which of these documents do you have in your name: %kishselectedName% ?:4. Driving Licence,A1.6. Which of these documents do you have in your name: %kishselectedName% ?:5. Matricule fiscale  (NIF),C9. What is your TOTAL PERSONAL MONTHLY INCOME,E2. Now I would like to obtain information on the communication devices or services you use or own.?: Basic mobile phone,E2. Now I would like to obtain information on the communication devices or services you use or own.?: Smartphone (mobile),E2. Now I would like to obtain information on the communication devices or services you use or own.?: Internet,E3. Do you Own: Basic mobile phone,E3. Do you Own: Smartphone (mobile),E3. Do you Own: Desktop /laptop or tablet,"E6. For which of the following activities do you use your mobile phone?: Send or transfer money or pay for things and services including school fees and water bills, electricity, council tax, post-paid telephone bills.",E6. For which of the following activities do you use your mobile phone?: Withdraw money from your bank account,E6. For which of the following activities do you use your mobile phone?: Send or receive money,E6. For which of the following activities do you use your mobile phone?: None (single mention only)," In the past 12 months that is since (current month) 2016, have you sent money to someone within the country?","People also receive money from time to time. During the last 12 months, have you received money from a person living within the country?","F9a During the last 12 months, have you received money from a person living abroad?",J2a. Do you currently have a bank account in your name in a bank or credit institution ? It could also be a joint/group account on which your name appears?,j5a. We are now talking about transactions Which of the following transactions have you done in the past 12 months:Internet/online banking transaction,j5a. We are now talking about transactions Which of the following transactions have you done in the past 12 months:Mobile banking transaction,j5a. We are now talking about transactions Which of the following transactions have you done in the past 12 months: Deposit cash into a bank account,j5a. We are now talking about transactions Which of the following transactions have you done in the past 12 months: Used cash point/ATM,L1.Have you heard about the following mobile money services ? :Lajan Cash,L1.Have you heard about the following mobile money services ? :Mon Cash,L2a. Have you used the Mobile money services of (name of service provider )?:Lajan Cash,L2a. Have you used the Mobile money services of (name of service provider )?:Mon Cash,Y,age_bins
443,1.0,1,4.0,0,46.0,2.0,4.0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9
444,1.0,1,4.0,1,70.0,2.0,4.0,1,1.0,0.0,1.0,0.0,1.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,12
445,1.0,1,4.0,1,35.0,2.0,6.0,0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,5
446,1.0,1,3.0,1,15.0,1.0,4.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
447,1.0,1,4.0,1,45.0,2.0,4.0,0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,8
448,1.0,1,3.0,0,30.0,1.0,6.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4
449,9.0,1,3.0,1,30.0,1.0,6.0,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4
450,1.0,1,3.0,0,63.0,1.0,2.0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,12
451,1.0,1,3.0,0,50.0,2.0,4.0,0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9
452,1.0,1,3.0,0,28.0,3.0,4.0,0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3
453,1.0,1,3.0,1,40.0,2.0,5.0,0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,7
454,1.0,1,3.0,0,26.0,1.0,7.0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
455,1.0,1,7.0,0,21.0,1.0,6.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1
456,9.0,1,2.0,0,43.0,5.0,4.0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,8
457,9.0,1,3.0,1,37.0,5.0,5.0,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,6
458,9.0,1,3.0,0,43.0,3.0,5.0,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,8
459,9.0,1,2.0,0,26.0,1.0,6.0,1,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,2
460,9.0,1,2.0,0,43.0,3.0,6.0,1,1.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8
461,9.0,1,3.0,0,33.0,1.0,6.0,1,1.0,0.0,1.0,0.0,1.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,5
462,9.0,1,3.0,0,34.0,5.0,5.0,1,1.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,5
463,1.0,1,2.0,1,15.0,1.0,5.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
464,1.0,1,3.0,1,30.0,3.0,7.0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,4
465,9.0,1,4.0,1,22.0,1.0,6.0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1
466,1.0,1,3.0,0,25.0,2.0,4.0,0,1.0,0.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,2
467,1.0,1,2.0,1,48.0,1.0,6.0,1,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,9
468,9.0,1,4.0,1,61.0,3.0,4.0,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11
469,1.0,1,5.0,1,58.0,2.0,4.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,11
470,9.0,1,4.0,0,17.0,1.0,6.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
471,1.0,1,4.0,0,21.0,1.0,5.0,1,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1
472,1.0,1,4.0,1,50.0,3.0,7.0,1,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3,9
473,9.0,1,4.0,1,40.0,1.0,6.0,0,1.0,1.0,1.0,0.0,0.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,7
474,9.0,1,5.0,1,32.0,2.0,7.0,1,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,4
475,9.0,1,3.0,1,18.0,1.0,6.0,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
476,9.0,1,4.0,1,43.0,2.0,6.0,0,1.0,1.0,1.0,1.0,1.0,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8
477,9.0,1,3.0,0,16.0,1.0,6.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
478,9.0,1,5.0,1,63.0,3.0,3.0,1,1.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12
479,9.0,1,5.0,0,52.0,2.0,1.0,0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10
480,1.0,1,3.0,1,25.0,1.0,6.0,0,1.0,0.0,1.0,0.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,2
481,1.0,1,5.0,0,55.0,2.0,4.0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10
482,1.0,1,3.0,0,68.0,6.0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12
483,1.0,1,3.0,0,19.0,1.0,6.0,0,1.0,1.0,1.0,0.0,1.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1
484,1.0,1,6.0,0,40.0,3.0,6.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,7
485,1.0,1,3.0,0,28.0,1.0,4.0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3
486,1.0,1,2.0,0,31.0,1.0,6.0,0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,4
487,1.0,1,4.0,0,58.0,1.0,6.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,11
488,1.0,1,4.0,0,77.0,3.0,4.0,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13
489,1.0,1,4.0,1,53.0,2.0,6.0,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,10
490,1.0,1,3.0,0,20.0,1.0,7.0,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1
491,1.0,1,2.0,0,44.0,1.0,7.0,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8
492,1.0,1,5.0,1,18.0,1.0,6.0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
493,1.0,1,3.0,1,20.0,1.0,6.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1
494,1.0,1,4.0,1,32.0,3.0,7.0,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,4
495,1.0,1,1.0,1,34.0,1.0,4.0,1,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3,5
496,9.0,1,3.0,0,37.0,1.0,1.0,1,1.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,6
497,9.0,1,4.0,0,32.0,2.0,5.0,1,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,4
498,9.0,1,5.0,0,44.0,1.0,4.0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8
499,9.0,1,2.0,1,27.0,2.0,6.0,1,1.0,0.0,1.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,3
500,9.0,1,7.0,1,18.0,1.0,6.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
501,9.0,1,4.0,0,59.0,3.0,7.0,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,11
502,9.0,1,4.0,0,36.0,1.0,6.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6
503,9.0,1,4.0,0,33.0,2.0,5.0,1,1.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5
504,9.0,1,4.0,0,33.0,3.0,6.0,1,1.0,0.0,1.0,1.0,1.0,7.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,5
505,9.0,1,4.0,1,42.0,3.0,6.0,1,1.0,0.0,1.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,8
506,9.0,1,2.0,1,60.0,3.0,4.0,1,1.0,0.0,1.0,0.0,1.0,12.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11
507,9.0,1,2.0,1,65.0,1.0,4.0,1,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12
508,9.0,1,7.0,0,18.0,1.0,6.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
509,9.0,1,4.0,0,33.0,1.0,6.0,0,1.0,1.0,1.0,0.0,1.0,8.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,5
510,9.0,1,2.0,0,26.0,1.0,7.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,2
511,9.0,1,14.0,1,38.0,1.0,6.0,0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,6
512,9.0,1,2.0,1,26.0,3.0,6.0,0,1.0,1.0,1.0,0.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3,2
513,9.0,1,5.0,0,30.0,3.0,5.0,0,1.0,0.0,1.0,1.0,1.0,14.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,0,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3,4
514,9.0,1,4.0,1,32.0,1.0,5.0,0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3,4
515,1.0,1,3.0,0,26.0,1.0,6.0,1,1.0,1.0,1.0,0.0,1.0,9.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,2
516,9.0,1,4.0,1,53.0,5.0,5.0,1,1.0,1.0,1.0,1.0,1.0,14.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2,10
517,9.0,1,3.0,0,17.0,1.0,6.0,0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0
518,9.0,1,3.0,0,32.0,1.0,4.0,0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,4
519,9.0,1,5.0,1,39.0,2.0,6.0,0,1.0,0.0,1.0,0.0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,7
520,9.0,1,5.0,1,42.0,3.0,7.0,1,1.0,1.0,1.0,0.0,1.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,1,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3,8
521,9.0,1,3.0,0,32.0,1.0,6.0,0,1.0,0.0,1.0,0.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,4
522,9.0,1,2.0,1,45.0,2.0,7.0,1,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,8
523,9.0,1,2.0,0,53.0,1.0,4.0,1,1.0,1.0,1.0,0.0,1.0,8.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,10
524,9.0,1,3.0,1,21.0,1.0,6.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
525,9.0,1,5.0,1,25.0,1.0,6.0,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
526,9.0,1,3.0,0,39.0,3.0,7.0,1,1.0,1.0,1.0,1.0,1.0,11.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,7
527,9.0,1,5.0,0,26.0,2.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,2
528,9.0,1,3.0,1,26.0,2.0,4.0,0,1.0,0.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,2
529,9.0,1,1.0,0,26.0,1.0,6.0,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,2
530,9.0,1,7.0,1,15.0,1.0,4.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
531,1.0,1,3.0,1,26.0,1.0,6.0,0,1.0,0.0,1.0,1.0,1.0,9.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,1,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3,2
532,9.0,1,5.0,0,30.0,2.0,4.0,0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,4
533,9.0,1,7.0,0,37.0,1.0,7.0,0,1.0,1.0,1.0,0.0,1.0,7.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,6
534,9.0,1,4.0,1,32.0,1.0,6.0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,4
535,9.0,1,4.0,1,26.0,1.0,6.0,0,1.0,1.0,1.0,0.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,2
536,9.0,1,2.0,1,29.0,1.0,6.0,1,1.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3,3
